form,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,influence,creativity,threat,ict_index,now_cost,selected_by_percent,element_type,team,xG,xA,npxG,xGChain,xGBuildup,xG_per_90,xA_per_90,npxG_per_90,xGChain_per_90,xGBuildup_per_90,shots,shots_on_target,key_passes,xG_overperformance,xA_overperformance,npxG_overperformance,xG_xA_combined,npxG_npxA_combined,finishing_quality,np_finishing_quality,tackles,tackles_won,tackle_pct,interceptions,tackles_plus_int,blocks,clearances,errors,def_contributions,def_contributions_per_90,def_contribution_prob,expected_def_points,progressive_passes,progressive_carries,progressive_receptions,progressive_passes_per_90,progressive_carries_per_90,progressive_receptions_per_90,touches,touches_att_3rd,sca,gca,sca_per_90,gca_per_90,points_next_gw
0.8800000000000001,11.0,171.0,0.0,0.0,0.0,3.0,0.0,36.0,16.4,32.0,75.0,12.4,4.3,1.1,3.0,8.0,0.2894168198108673,0.11360841244459152,0.2894168198108673,0.6487324982881546,0.2991451546549797,0.17,0.07,0.17,0.39,0.18,5.0,0.0,2.0,-0.29,-0.11,-0.29,0.40302523225545883,0.40302523225545883,0.0,0.0,7.0,6.0,40.0,0.0,7.0,3.0,1.0,0.0,11.0,5.76,0.1,0.2,5.0,6.0,10.0,2.62,3.14,5.23,85.0,33.0,8.0,0.0,4.19,0.0,1.0
0.9600000000000002,11.0,171.0,0.0,0.0,0.0,3.0,0.0,36.0,16.4,32.0,75.0,12.4,4.3,1.1,3.0,8.0,0.2894168198108673,0.11360841244459152,0.2894168198108673,0.6487324982881546,0.2991451546549797,0.17,0.07,0.17,0.39,0.18,5.0,0.0,2.0,-0.29,-0.11,-0.29,0.40302523225545883,0.40302523225545883,0.0,0.0,7.0,6.0,40.0,0.0,7.0,3.0,1.0,0.0,11.0,5.76,0.1,0.2,5.0,6.0,10.0,2.62,3.14,5.23,85.0,33.0,8.0,0.0,4.19,0.0,1.0
3.6,57.0,1108.0,7.0,0.0,6.0,9.0,6.0,208.0,306.8,71.6,446.0,82.3,8.1,30.5,4.0,8.0,8.976772375404835,0.4580792933702469,7.454434581100941,7.887303087860346,0.8196825683116913,0.78,0.04,0.65,0.69,0.07,33.0,0.0,3.0,-2.98,-0.46,-3.45,9.434851668775082,7.912513874471188,0.67,0.54,5.0,3.0,37.5,5.0,10.0,6.0,18.0,1.0,34.0,3.01,0.02,0.04,11.0,7.0,52.0,0.97,0.62,4.6,270.0,119.0,17.0,1.0,1.5,0.09,3.0
4.05,57.0,1108.0,7.0,0.0,6.0,9.0,6.0,208.0,306.8,71.6,446.0,82.3,8.1,30.5,4.0,8.0,8.976772375404835,0.4580792933702469,7.454434581100941,7.887303087860346,0.8196825683116913,0.78,0.04,0.65,0.69,0.07,33.0,0.0,3.0,-2.98,-0.46,-3.45,9.434851668775082,7.912513874471188,0.67,0.54,5.0,3.0,37.5,5.0,10.0,6.0,18.0,1.0,34.0,3.01,0.02,0.04,11.0,7.0,52.0,0.97,0.62,4.6,270.0,119.0,17.0,1.0,1.5,0.09,3.0
4.5,57.0,1108.0,7.0,0.0,6.0,9.0,6.0,208.0,306.8,71.6,446.0,82.3,8.1,30.5,4.0,8.0,8.976772375404835,0.4580792933702469,7.454434581100941,7.887303087860346,0.8196825683116913,0.78,0.04,0.65,0.69,0.07,33.0,0.0,3.0,-2.98,-0.46,-3.45,9.434851668775082,7.912513874471188,0.67,0.54,5.0,3.0,37.5,5.0,10.0,6.0,18.0,1.0,34.0,3.01,0.02,0.04,11.0,7.0,52.0,0.97,0.62,4.6,270.0,119.0,17.0,1.0,1.5,0.09,4.0
4.95,57.0,1108.0,7.0,0.0,6.0,9.0,6.0,208.0,306.8,71.6,446.0,82.3,8.1,30.5,4.0,8.0,8.976772375404835,0.4580792933702469,7.454434581100941,7.887303087860346,0.8196825683116913,0.78,0.04,0.65,0.69,0.07,33.0,0.0,3.0,-2.98,-0.46,-3.45,9.434851668775082,7.912513874471188,0.67,0.54,5.0,3.0,37.5,5.0,10.0,6.0,18.0,1.0,34.0,3.01,0.02,0.04,11.0,7.0,52.0,0.97,0.62,4.6,270.0,119.0,17.0,1.0,1.5,0.09,4.0
5.4,57.0,1108.0,7.0,0.0,6.0,9.0,6.0,208.0,306.8,71.6,446.0,82.3,8.1,30.5,4.0,8.0,8.976772375404835,0.4580792933702469,7.454434581100941,7.887303087860346,0.8196825683116913,0.78,0.04,0.65,0.69,0.07,33.0,0.0,3.0,-2.98,-0.46,-3.45,9.434851668775082,7.912513874471188,0.67,0.54,5.0,3.0,37.5,5.0,10.0,6.0,18.0,1.0,34.0,3.01,0.02,0.04,11.0,7.0,52.0,0.97,0.62,4.6,270.0,119.0,17.0,1.0,1.5,0.09,4.0
0.16000000000000003,9.0,189.0,1.0,0.0,0.0,6.0,0.0,45.0,55.8,68.5,82.0,20.7,5.4,0.4,4.0,8.0,1.0294420272111893,0.8867470258846879,1.0294420272111893,1.8782311314716935,0.11832206789404154,0.78,0.67,0.78,1.42,0.09,6.0,0.0,5.0,-0.03,-0.89,-0.03,1.9161890530958772,1.9161890530958772,0.97,0.97,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,6.29,0.1,0.2,2.0,6.0,5.0,1.26,3.78,3.15,71.0,30.0,7.0,0.0,4.41,0.0,2.0
0.18000000000000002,9.0,189.0,1.0,0.0,0.0,6.0,0.0,45.0,55.8,68.5,82.0,20.7,5.4,0.4,4.0,8.0,1.0294420272111893,0.8867470258846879,1.0294420272111893,1.8782311314716935,0.11832206789404154,0.78,0.67,0.78,1.42,0.09,6.0,0.0,5.0,-0.03,-0.89,-0.03,1.9161890530958772,1.9161890530958772,0.97,0.97,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,6.29,0.1,0.2,2.0,6.0,5.0,1.26,3.78,3.15,71.0,30.0,7.0,0.0,4.41,0.0,2.0
0.2,9.0,189.0,1.0,0.0,0.0,6.0,0.0,45.0,55.8,68.5,82.0,20.7,5.4,0.4,4.0,8.0,1.0294420272111893,0.8867470258846879,1.0294420272111893,1.8782311314716935,0.11832206789404154,0.78,0.67,0.78,1.42,0.09,6.0,0.0,5.0,-0.03,-0.89,-0.03,1.9161890530958772,1.9161890530958772,0.97,0.97,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,6.29,0.1,0.2,2.0,6.0,5.0,1.26,3.78,3.15,71.0,30.0,7.0,0.0,4.41,0.0,3.0
0.22000000000000003,9.0,189.0,1.0,0.0,0.0,6.0,0.0,45.0,55.8,68.5,82.0,20.7,5.4,0.4,4.0,8.0,1.0294420272111893,0.8867470258846879,1.0294420272111893,1.8782311314716935,0.11832206789404154,0.78,0.67,0.78,1.42,0.09,6.0,0.0,5.0,-0.03,-0.89,-0.03,1.9161890530958772,1.9161890530958772,0.97,0.97,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,6.29,0.1,0.2,2.0,6.0,5.0,1.26,3.78,3.15,71.0,30.0,7.0,0.0,4.41,0.0,3.0
0.24000000000000005,9.0,189.0,1.0,0.0,0.0,6.0,0.0,45.0,55.8,68.5,82.0,20.7,5.4,0.4,4.0,8.0,1.0294420272111893,0.8867470258846879,1.0294420272111893,1.8782311314716935,0.11832206789404154,0.78,0.67,0.78,1.42,0.09,6.0,0.0,5.0,-0.03,-0.89,-0.03,1.9161890530958772,1.9161890530958772,0.97,0.97,2.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,6.29,0.1,0.2,2.0,6.0,5.0,1.26,3.78,3.15,71.0,30.0,7.0,0.0,4.41,0.0,3.0
2.8000000000000003,25.0,686.0,1.0,0.0,4.0,6.0,1.0,100.0,105.0,232.3,131.0,46.6,5.8,0.2,3.0,8.0,1.8391341473907232,2.411419059149921,1.8391341473907232,4.788834813050926,1.0179407820105553,0.26,0.34,0.26,0.68,0.14,14.0,0.0,12.0,-0.84,-2.41,-0.84,4.250553206540644,4.250553206540644,0.54,0.54,30.0,18.0,55.0,15.0,45.0,15.0,15.0,1.0,75.0,5.5,0.1,0.2,100.0,50.0,60.0,7.0,3.5,4.2,900.0,150.0,50.0,5.0,3.5,0.35,2.0
3.15,25.0,686.0,1.0,0.0,4.0,6.0,1.0,100.0,105.0,232.3,131.0,46.6,5.8,0.2,3.0,8.0,1.8391341473907232,2.411419059149921,1.8391341473907232,4.788834813050926,1.0179407820105553,0.26,0.34,0.26,0.68,0.14,14.0,0.0,12.0,-0.84,-2.41,-0.84,4.250553206540644,4.250553206540644,0.54,0.54,30.0,18.0,55.0,15.0,45.0,15.0,15.0,1.0,75.0,5.5,0.1,0.2,100.0,50.0,60.0,7.0,3.5,4.2,900.0,150.0,50.0,5.0,3.5,0.35,2.0
3.5,25.0,686.0,1.0,0.0,4.0,6.0,1.0,100.0,105.0,232.3,131.0,46.6,5.8,0.2,3.0,8.0,1.8391341473907232,2.411419059149921,1.8391341473907232,4.788834813050926,1.0179407820105553,0.26,0.34,0.26,0.68,0.14,14.0,0.0,12.0,-0.84,-2.41,-0.84,4.250553206540644,4.250553206540644,0.54,0.54,30.0,18.0,55.0,15.0,45.0,15.0,15.0,1.0,75.0,5.5,0.1,0.2,100.0,50.0,60.0,7.0,3.5,4.2,900.0,150.0,50.0,5.0,3.5,0.35,3.0
3.8500000000000005,25.0,686.0,1.0,0.0,4.0,6.0,1.0,100.0,105.0,232.3,131.0,46.6,5.8,0.2,3.0,8.0,1.8391341473907232,2.411419059149921,1.8391341473907232,4.788834813050926,1.0179407820105553,0.26,0.34,0.26,0.68,0.14,14.0,0.0,12.0,-0.84,-2.41,-0.84,4.250553206540644,4.250553206540644,0.54,0.54,30.0,18.0,55.0,15.0,45.0,15.0,15.0,1.0,75.0,5.5,0.1,0.2,100.0,50.0,60.0,7.0,3.5,4.2,900.0,150.0,50.0,5.0,3.5,0.35,3.0
4.200000000000001,25.0,686.0,1.0,0.0,4.0,6.0,1.0,100.0,105.0,232.3,131.0,46.6,5.8,0.2,3.0,8.0,1.8391341473907232,2.411419059149921,1.8391341473907232,4.788834813050926,1.0179407820105553,0.26,0.34,0.26,0.68,0.14,14.0,0.0,12.0,-0.84,-2.41,-0.84,4.250553206540644,4.250553206540644,0.54,0.54,30.0,18.0,55.0,15.0,45.0,15.0,15.0,1.0,75.0,5.5,0.1,0.2,100.0,50.0,60.0,7.0,3.5,4.2,900.0,150.0,50.0,5.0,3.5,0.35,3.0
2.4000000000000004,12.0,98.0,0.0,0.0,1.0,0.0,2.0,37.0,34.6,0.9,8.0,4.4,4.5,0.0,2.0,8.0,0.0723661407828331,0.0,0.0723661407828331,0.2280120998620987,0.2280120998620987,0.07,0.0,0.07,0.21,0.21,1.0,0.0,0.0,-0.07,0.0,-0.07,0.0723661407828331,0.0723661407828331,0.0,0.0,4.0,2.0,100.0,3.0,7.0,3.0,9.0,0.0,19.0,17.27,0.85,1.7,3.0,2.0,0.0,2.73,1.82,0.0,74.0,6.0,0.0,0.0,0.0,0.0,2.0
2.7,12.0,98.0,0.0,0.0,1.0,0.0,2.0,37.0,34.6,0.9,8.0,4.4,4.5,0.0,2.0,8.0,0.0723661407828331,0.0,0.0723661407828331,0.2280120998620987,0.2280120998620987,0.07,0.0,0.07,0.21,0.21,1.0,0.0,0.0,-0.07,0.0,-0.07,0.0723661407828331,0.0723661407828331,0.0,0.0,4.0,2.0,100.0,3.0,7.0,3.0,9.0,0.0,19.0,17.27,0.85,1.7,3.0,2.0,0.0,2.73,1.82,0.0,74.0,6.0,0.0,0.0,0.0,0.0,2.0
3.0,12.0,98.0,0.0,0.0,1.0,0.0,2.0,37.0,34.6,0.9,8.0,4.4,4.5,0.0,2.0,8.0,0.0723661407828331,0.0,0.0723661407828331,0.2280120998620987,0.2280120998620987,0.07,0.0,0.07,0.21,0.21,1.0,0.0,0.0,-0.07,0.0,-0.07,0.0723661407828331,0.0723661407828331,0.0,0.0,4.0,2.0,100.0,3.0,7.0,3.0,9.0,0.0,19.0,17.27,0.85,1.7,3.0,2.0,0.0,2.73,1.82,0.0,74.0,6.0,0.0,0.0,0.0,0.0,3.0
3.3000000000000003,12.0,98.0,0.0,0.0,1.0,0.0,2.0,37.0,34.6,0.9,8.0,4.4,4.5,0.0,2.0,8.0,0.0723661407828331,0.0,0.0723661407828331,0.2280120998620987,0.2280120998620987,0.07,0.0,0.07,0.21,0.21,1.0,0.0,0.0,-0.07,0.0,-0.07,0.0723661407828331,0.0723661407828331,0.0,0.0,4.0,2.0,100.0,3.0,7.0,3.0,9.0,0.0,19.0,17.27,0.85,1.7,3.0,2.0,0.0,2.73,1.82,0.0,74.0,6.0,0.0,0.0,0.0,0.0,3.0
3.6000000000000005,12.0,98.0,0.0,0.0,1.0,0.0,2.0,37.0,34.6,0.9,8.0,4.4,4.5,0.0,2.0,8.0,0.0723661407828331,0.0,0.0723661407828331,0.2280120998620987,0.2280120998620987,0.07,0.0,0.07,0.21,0.21,1.0,0.0,0.0,-0.07,0.0,-0.07,0.0723661407828331,0.0723661407828331,0.0,0.0,4.0,2.0,100.0,3.0,7.0,3.0,9.0,0.0,19.0,17.27,0.85,1.7,3.0,2.0,0.0,2.73,1.82,0.0,74.0,6.0,0.0,0.0,0.0,0.0,3.0
6.24,55.0,1062.0,3.0,2.0,4.0,16.0,7.0,233.0,233.4,301.8,154.0,68.9,4.9,3.3,3.0,9.0,1.4745263047516346,2.8969408608973026,1.4745263047516346,4.753067255020142,3.7270633950829506,0.12,0.24,0.12,0.4,0.31,14.0,0.0,19.0,1.53,-0.9,1.53,4.371467165648937,4.371467165648937,2.03,2.03,20.0,8.0,73.3,6.0,26.0,12.0,15.0,0.0,53.0,4.49,0.02,0.04,61.0,19.0,49.0,5.17,1.61,4.15,555.0,261.0,40.0,6.0,3.39,0.51,4.0
7.02,55.0,1062.0,3.0,2.0,4.0,16.0,7.0,233.0,233.4,301.8,154.0,68.9,4.9,3.3,3.0,9.0,1.4745263047516346,2.8969408608973026,1.4745263047516346,4.753067255020142,3.7270633950829506,0.12,0.24,0.12,0.4,0.31,14.0,0.0,19.0,1.53,-0.9,1.53,4.371467165648937,4.371467165648937,2.03,2.03,20.0,8.0,73.3,6.0,26.0,12.0,15.0,0.0,53.0,4.49,0.02,0.04,61.0,19.0,49.0,5.17,1.61,4.15,555.0,261.0,40.0,6.0,3.39,0.51,4.0
7.8,55.0,1062.0,3.0,2.0,4.0,16.0,7.0,233.0,233.4,301.8,154.0,68.9,4.9,3.3,3.0,9.0,1.4745263047516346,2.8969408608973026,1.4745263047516346,4.753067255020142,3.7270633950829506,0.12,0.24,0.12,0.4,0.31,14.0,0.0,19.0,1.53,-0.9,1.53,4.371467165648937,4.371467165648937,2.03,2.03,20.0,8.0,73.3,6.0,26.0,12.0,15.0,0.0,53.0,4.49,0.02,0.04,61.0,19.0,49.0,5.17,1.61,4.15,555.0,261.0,40.0,6.0,3.39,0.51,5.0
8.58,55.0,1062.0,3.0,2.0,4.0,16.0,7.0,233.0,233.4,301.8,154.0,68.9,4.9,3.3,3.0,9.0,1.4745263047516346,2.8969408608973026,1.4745263047516346,4.753067255020142,3.7270633950829506,0.12,0.24,0.12,0.4,0.31,14.0,0.0,19.0,1.53,-0.9,1.53,4.371467165648937,4.371467165648937,2.03,2.03,20.0,8.0,73.3,6.0,26.0,12.0,15.0,0.0,53.0,4.49,0.02,0.04,61.0,19.0,49.0,5.17,1.61,4.15,555.0,261.0,40.0,6.0,3.39,0.51,5.0
9.360000000000001,55.0,1062.0,3.0,2.0,4.0,16.0,7.0,233.0,233.4,301.8,154.0,68.9,4.9,3.3,3.0,9.0,1.4745263047516346,2.8969408608973026,1.4745263047516346,4.753067255020142,3.7270633950829506,0.12,0.24,0.12,0.4,0.31,14.0,0.0,19.0,1.53,-0.9,1.53,4.371467165648937,4.371467165648937,2.03,2.03,20.0,8.0,73.3,6.0,26.0,12.0,15.0,0.0,53.0,4.49,0.02,0.04,61.0,19.0,49.0,5.17,1.61,4.15,555.0,261.0,40.0,6.0,3.39,0.51,6.0
4.0,53.0,1170.0,0.0,0.0,4.0,17.0,5.0,206.0,343.0,0.1,0.0,34.2,5.5,9.6,1.0,9.0,0.0,0.0,0.0,0.6688487064093351,0.6688487064093351,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,17.0,2.0,18.0,1.38,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0.15,0.0,2.0
4.5,53.0,1170.0,0.0,0.0,4.0,17.0,5.0,206.0,343.0,0.1,0.0,34.2,5.5,9.6,1.0,9.0,0.0,0.0,0.0,0.6688487064093351,0.6688487064093351,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,17.0,2.0,18.0,1.38,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0.15,0.0,2.0
5.0,53.0,1170.0,0.0,0.0,4.0,17.0,5.0,206.0,343.0,0.1,0.0,34.2,5.5,9.6,1.0,9.0,0.0,0.0,0.0,0.6688487064093351,0.6688487064093351,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,17.0,2.0,18.0,1.38,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0.15,0.0,3.0
5.5,53.0,1170.0,0.0,0.0,4.0,17.0,5.0,206.0,343.0,0.1,0.0,34.2,5.5,9.6,1.0,9.0,0.0,0.0,0.0,0.6688487064093351,0.6688487064093351,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,17.0,2.0,18.0,1.38,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0.15,0.0,3.0
6.000000000000001,53.0,1170.0,0.0,0.0,4.0,17.0,5.0,206.0,343.0,0.1,0.0,34.2,5.5,9.6,1.0,9.0,0.0,0.0,0.0,0.6688487064093351,0.6688487064093351,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,17.0,2.0,18.0,1.38,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,2.0,0.0,0.15,0.0,3.0
3.6,54.0,1170.0,0.0,1.0,4.0,17.0,1.0,204.0,329.8,108.1,82.0,52.1,5.4,5.7,2.0,9.0,0.4543452709913254,1.1034726314246655,0.4543452709913254,2.3442399529740214,1.9612865643575788,0.03,0.08,0.03,0.18,0.15,2.0,0.0,8.0,-0.45,-0.1,-0.45,1.5578179024159908,1.5578179024159908,0.0,0.0,17.0,12.0,61.1,14.0,31.0,27.0,85.0,3.0,143.0,11.0,0.85,1.7,36.0,6.0,7.0,2.77,0.46,0.54,737.0,55.0,13.0,2.0,1.0,0.15,2.0
4.05,54.0,1170.0,0.0,1.0,4.0,17.0,1.0,204.0,329.8,108.1,82.0,52.1,5.4,5.7,2.0,9.0,0.4543452709913254,1.1034726314246655,0.4543452709913254,2.3442399529740214,1.9612865643575788,0.03,0.08,0.03,0.18,0.15,2.0,0.0,8.0,-0.45,-0.1,-0.45,1.5578179024159908,1.5578179024159908,0.0,0.0,17.0,12.0,61.1,14.0,31.0,27.0,85.0,3.0,143.0,11.0,0.85,1.7,36.0,6.0,7.0,2.77,0.46,0.54,737.0,55.0,13.0,2.0,1.0,0.15,2.0
4.5,54.0,1170.0,0.0,1.0,4.0,17.0,1.0,204.0,329.8,108.1,82.0,52.1,5.4,5.7,2.0,9.0,0.4543452709913254,1.1034726314246655,0.4543452709913254,2.3442399529740214,1.9612865643575788,0.03,0.08,0.03,0.18,0.15,2.0,0.0,8.0,-0.45,-0.1,-0.45,1.5578179024159908,1.5578179024159908,0.0,0.0,17.0,12.0,61.1,14.0,31.0,27.0,85.0,3.0,143.0,11.0,0.85,1.7,36.0,6.0,7.0,2.77,0.46,0.54,737.0,55.0,13.0,2.0,1.0,0.15,3.0
4.95,54.0,1170.0,0.0,1.0,4.0,17.0,1.0,204.0,329.8,108.1,82.0,52.1,5.4,5.7,2.0,9.0,0.4543452709913254,1.1034726314246655,0.4543452709913254,2.3442399529740214,1.9612865643575788,0.03,0.08,0.03,0.18,0.15,2.0,0.0,8.0,-0.45,-0.1,-0.45,1.5578179024159908,1.5578179024159908,0.0,0.0,17.0,12.0,61.1,14.0,31.0,27.0,85.0,3.0,143.0,11.0,0.85,1.7,36.0,6.0,7.0,2.77,0.46,0.54,737.0,55.0,13.0,2.0,1.0,0.15,3.0
5.4,54.0,1170.0,0.0,1.0,4.0,17.0,1.0,204.0,329.8,108.1,82.0,52.1,5.4,5.7,2.0,9.0,0.4543452709913254,1.1034726314246655,0.4543452709913254,2.3442399529740214,1.9612865643575788,0.03,0.08,0.03,0.18,0.15,2.0,0.0,8.0,-0.45,-0.1,-0.45,1.5578179024159908,1.5578179024159908,0.0,0.0,17.0,12.0,61.1,14.0,31.0,27.0,85.0,3.0,143.0,11.0,0.85,1.7,36.0,6.0,7.0,2.77,0.46,0.54,737.0,55.0,13.0,2.0,1.0,0.15,3.0
3.84,28.0,895.0,0.0,0.0,2.0,16.0,1.0,81.0,156.8,72.9,28.0,25.7,4.9,0.4,2.0,9.0,0.045868637040257454,0.21987919881939888,0.045868637040257454,2.914180270396173,2.7845116714015603,0.0,0.02,0.0,0.29,0.28,3.0,0.0,3.0,-0.05,-0.22,-0.05,0.26574783585965633,0.26574783585965633,0.0,0.0,11.0,7.0,52.9,13.0,24.0,16.0,50.0,1.0,90.0,9.05,0.5,1.0,54.0,10.0,38.0,5.43,1.01,3.82,596.0,156.0,11.0,2.0,1.11,0.2,2.0
4.32,28.0,895.0,0.0,0.0,2.0,16.0,1.0,81.0,156.8,72.9,28.0,25.7,4.9,0.4,2.0,9.0,0.045868637040257454,0.21987919881939888,0.045868637040257454,2.914180270396173,2.7845116714015603,0.0,0.02,0.0,0.29,0.28,3.0,0.0,3.0,-0.05,-0.22,-0.05,0.26574783585965633,0.26574783585965633,0.0,0.0,11.0,7.0,52.9,13.0,24.0,16.0,50.0,1.0,90.0,9.05,0.5,1.0,54.0,10.0,38.0,5.43,1.01,3.82,596.0,156.0,11.0,2.0,1.11,0.2,2.0
4.8,28.0,895.0,0.0,0.0,2.0,16.0,1.0,81.0,156.8,72.9,28.0,25.7,4.9,0.4,2.0,9.0,0.045868637040257454,0.21987919881939888,0.045868637040257454,2.914180270396173,2.7845116714015603,0.0,0.02,0.0,0.29,0.28,3.0,0.0,3.0,-0.05,-0.22,-0.05,0.26574783585965633,0.26574783585965633,0.0,0.0,11.0,7.0,52.9,13.0,24.0,16.0,50.0,1.0,90.0,9.05,0.5,1.0,54.0,10.0,38.0,5.43,1.01,3.82,596.0,156.0,11.0,2.0,1.11,0.2,3.0
5.28,28.0,895.0,0.0,0.0,2.0,16.0,1.0,81.0,156.8,72.9,28.0,25.7,4.9,0.4,2.0,9.0,0.045868637040257454,0.21987919881939888,0.045868637040257454,2.914180270396173,2.7845116714015603,0.0,0.02,0.0,0.29,0.28,3.0,0.0,3.0,-0.05,-0.22,-0.05,0.26574783585965633,0.26574783585965633,0.0,0.0,11.0,7.0,52.9,13.0,24.0,16.0,50.0,1.0,90.0,9.05,0.5,1.0,54.0,10.0,38.0,5.43,1.01,3.82,596.0,156.0,11.0,2.0,1.11,0.2,3.0
5.760000000000001,28.0,895.0,0.0,0.0,2.0,16.0,1.0,81.0,156.8,72.9,28.0,25.7,4.9,0.4,2.0,9.0,0.045868637040257454,0.21987919881939888,0.045868637040257454,2.914180270396173,2.7845116714015603,0.0,0.02,0.0,0.29,0.28,3.0,0.0,3.0,-0.05,-0.22,-0.05,0.26574783585965633,0.26574783585965633,0.0,0.0,11.0,7.0,52.9,13.0,24.0,16.0,50.0,1.0,90.0,9.05,0.5,1.0,54.0,10.0,38.0,5.43,1.01,3.82,596.0,156.0,11.0,2.0,1.11,0.2,3.0
1.7600000000000002,34.0,1038.0,0.0,0.0,3.0,16.0,1.0,109.0,167.0,77.9,56.0,30.2,4.9,0.4,2.0,9.0,0.30546626821160316,0.11351531650871038,0.30546626821160316,2.378625202924013,2.218939919024706,0.03,0.01,0.03,0.2,0.19,5.0,0.0,3.0,-0.31,-0.11,-0.31,0.41898158472031355,0.41898158472031355,0.0,0.0,19.0,12.0,80.0,4.0,23.0,8.0,49.0,2.0,80.0,6.92,0.25,0.5,28.0,9.0,25.0,2.42,0.78,2.16,620.0,157.0,11.0,0.0,0.95,0.0,0.0
1.9800000000000002,34.0,1038.0,0.0,0.0,3.0,16.0,1.0,109.0,167.0,77.9,56.0,30.2,4.9,0.4,2.0,9.0,0.30546626821160316,0.11351531650871038,0.30546626821160316,2.378625202924013,2.218939919024706,0.03,0.01,0.03,0.2,0.19,5.0,0.0,3.0,-0.31,-0.11,-0.31,0.41898158472031355,0.41898158472031355,0.0,0.0,19.0,12.0,80.0,4.0,23.0,8.0,49.0,2.0,80.0,6.92,0.25,0.5,28.0,9.0,25.0,2.42,0.78,2.16,620.0,157.0,11.0,0.0,0.95,0.0,0.0
2.2,34.0,1038.0,0.0,0.0,3.0,16.0,1.0,109.0,167.0,77.9,56.0,30.2,4.9,0.4,2.0,9.0,0.30546626821160316,0.11351531650871038,0.30546626821160316,2.378625202924013,2.218939919024706,0.03,0.01,0.03,0.2,0.19,5.0,0.0,3.0,-0.31,-0.11,-0.31,0.41898158472031355,0.41898158472031355,0.0,0.0,19.0,12.0,80.0,4.0,23.0,8.0,49.0,2.0,80.0,6.92,0.25,0.5,28.0,9.0,25.0,2.42,0.78,2.16,620.0,157.0,11.0,0.0,0.95,0.0,1.0
2.4200000000000004,34.0,1038.0,0.0,0.0,3.0,16.0,1.0,109.0,167.0,77.9,56.0,30.2,4.9,0.4,2.0,9.0,0.30546626821160316,0.11351531650871038,0.30546626821160316,2.378625202924013,2.218939919024706,0.03,0.01,0.03,0.2,0.19,5.0,0.0,3.0,-0.31,-0.11,-0.31,0.41898158472031355,0.41898158472031355,0.0,0.0,19.0,12.0,80.0,4.0,23.0,8.0,49.0,2.0,80.0,6.92,0.25,0.5,28.0,9.0,25.0,2.42,0.78,2.16,620.0,157.0,11.0,0.0,0.95,0.0,1.0
2.6400000000000006,34.0,1038.0,0.0,0.0,3.0,16.0,1.0,109.0,167.0,77.9,56.0,30.2,4.9,0.4,2.0,9.0,0.30546626821160316,0.11351531650871038,0.30546626821160316,2.378625202924013,2.218939919024706,0.03,0.01,0.03,0.2,0.19,5.0,0.0,3.0,-0.31,-0.11,-0.31,0.41898158472031355,0.41898158472031355,0.0,0.0,19.0,12.0,80.0,4.0,23.0,8.0,49.0,2.0,80.0,6.92,0.25,0.5,28.0,9.0,25.0,2.42,0.78,2.16,620.0,157.0,11.0,0.0,0.95,0.0,1.0
6.0,67.0,1144.0,2.0,0.0,4.0,17.0,5.0,183.0,346.6,21.7,116.0,48.3,4.6,2.3,2.0,9.0,1.729711975902319,0.097673699259758,1.729711975902319,2.486480734311044,1.7024685023352504,0.14,0.01,0.14,0.2,0.13,11.0,0.0,1.0,0.27,-0.1,0.27,1.827385675162077,1.827385675162077,1.16,1.16,11.0,6.0,50.0,11.0,22.0,20.0,92.0,0.0,134.0,10.54,0.85,1.7,29.0,2.0,3.0,2.28,0.16,0.24,642.0,37.0,6.0,0.0,0.47,0.0,4.0
